iteration	J-0	J-1	J-2	J-3	J-4	J-5	J-6	J-7	J-8	J-9	J-10	J-11	J-12	J-13	J-14	J-15	J-16	J-17	Sensor
264	0.709332	1.35927	-0.645499	-0.396677	1.88138	-0.511833	0.348746	1.74257	-0.515544	-0.530509	1.55428	-1.13031	0.348746	1.74257	-0.515544	-0.396677	1.88138	-0.511833	1.24136
265	0.701379	1.39506	-0.632598	-0.403829	1.86698	-0.522016	0.359658	1.74415	-0.514745	-0.532199	1.55294	-1.09908	0.359658	1.74415	-0.514745	-0.403829	1.86698	-0.522016	1.17932
266	0.691812	1.43133	-0.620721	-0.410425	1.85254	-0.531832	0.369925	1.74679	-0.51347	-0.533031	1.55172	-1.06947	0.369925	1.74679	-0.51347	-0.410425	1.85254	-0.531832	1.12037
267	0.680771	1.46803	-0.609843	-0.416355	1.83817	-0.54113	0.37949	1.75057	-0.511775	-0.532966	1.55064	-1.04136	0.37949	1.75057	-0.511775	-0.416355	1.83817	-0.54113	1.06436
268	0.668391	1.50507	-0.599951	-0.421498	1.82403	-0.549766	0.388289	1.75557	-0.50973	-0.53196	1.54972	-1.01465	0.388289	1.75557	-0.50973	-0.421498	1.82403	-0.549766	1.01115
269	0.654798	1.54235	-0.591046	-0.425737	1.81028	-0.557608	0.396249	1.76184	-0.507419	-0.529971	1.54901	-0.989225	0.396249	1.76184	-0.507419	-0.425737	1.81028	-0.557608	0.960592
270	0.640117	1.57973	-0.583136	-0.428955	1.79708	-0.564539	0.403292	1.76944	-0.504935	-0.526954	1.54858	-0.964982	0.403292	1.76944	-0.504935	-0.428955	1.79708	-0.564539	0.912564
271	0.624468	1.61709	-0.576236	-0.431046	1.78463	-0.57046	0.409337	1.77838	-0.502379	-0.522875	1.54853	-0.941819	0.409337	1.77838	-0.502379	-0.431046	1.78463	-0.57046	0.866936
272	0.607971	1.65424	-0.570359	-0.431916	1.77307	-0.575298	0.414301	1.78866	-0.499852	-0.517706	1.54894	-0.91964	0.414301	1.78866	-0.499852	-0.431916	1.77307	-0.575298	0.82359
273	0.590743	1.691	-0.565513	-0.43149	1.76257	-0.579002	0.418104	1.80024	-0.497458	-0.511431	1.54991	-0.898359	0.418104	1.80024	-0.497458	-0.43149	1.76257	-0.579002	0.78241
274	0.572899	1.72719	-0.561697	-0.429716	1.75325	-0.58155	0.42067	1.81305	-0.495292	-0.50405	1.55151	-0.877896	0.42067	1.81305	-0.495292	-0.429716	1.75325	-0.58155	0.74329
275	0.554549	1.76259	-0.558896	-0.426564	1.74522	-0.582947	0.421932	1.82699	-0.493439	-0.495578	1.55382	-0.858181	0.421932	1.82699	-0.493439	-0.426564	1.74522	-0.582947	0.706125
276	0.535796	1.797	-0.557083	-0.422035	1.73853	-0.583224	0.421832	1.84193	-0.491969	-0.486049	1.55688	-0.839154	0.421832	1.84193	-0.491969	-0.422035	1.73853	-0.583224	0.670819
277	0.516736	1.8302	-0.556208	-0.416156	1.73323	-0.582439	0.420326	1.85768	-0.490936	-0.475514	1.56071	-0.820765	0.420326	1.85768	-0.490936	-0.416156	1.73323	-0.582439	0.637278
278	0.497455	1.86201	-0.556208	-0.408981	1.7293	-0.580668	0.417385	1.87407	-0.490371	-0.464039	1.56531	-0.802973	0.417385	1.87407	-0.490371	-0.408981	1.7293	-0.580668	0.605414
279	0.478028	1.89223	-0.557001	-0.400589	1.7267	-0.578008	0.412996	1.89087	-0.490289	-0.451708	1.57067	-0.785747	0.412996	1.89087	-0.490289	-0.400589	1.7267	-0.578008	0.575144
280	0.458516	1.92072	-0.558491	-0.391081	1.72537	-0.574566	0.40716	1.90788	-0.49068	-0.438617	1.57674	-0.769065	0.40716	1.90788	-0.49068	-0.391081	1.72537	-0.574566	0.546386
281	0.438967	1.94735	-0.56057	-0.380575	1.7252	-0.570458	0.399896	1.92489	-0.491519	-0.424868	1.58346	-0.752911	0.399896	1.92489	-0.491519	-0.380575	1.7252	-0.570458	0.519067
282	0.419415	1.97204	-0.563123	-0.3692	1.7261	-0.565802	0.391236	1.94169	-0.492762	-0.410571	1.59076	-0.737276	0.391236	1.94169	-0.492762	-0.3692	1.7261	-0.565802	0.493114
283	0.399878	1.99472	-0.56603	-0.35709	1.72795	-0.560715	0.381225	1.9581	-0.494351	-0.395835	1.59856	-0.722153	0.381225	1.9581	-0.494351	-0.35709	1.72795	-0.560715	0.468458
284	0.380364	2.01539	-0.569172	-0.344384	1.73061	-0.555308	0.369918	1.97396	-0.49622	-0.380766	1.60679	-0.707539	0.369918	1.97396	-0.49622	-0.344384	1.73061	-0.555308	0.445035
285	0.360867	2.03406	-0.572431	-0.331211	1.73396	-0.549681	0.357374	1.98915	-0.498294	-0.365465	1.61536	-0.693431	0.357374	1.98915	-0.498294	-0.331211	1.73396	-0.549681	0.422783
286	0.341369	2.05079	-0.575693	-0.317695	1.7379	-0.543926	0.34366	2.00356	-0.500491	-0.350021	1.62419	-0.679824	0.34366	2.00356	-0.500491	-0.317695	1.7379	-0.543926	0.401644
287	0.321844	2.06565	-0.578852	-0.303948	1.74229	-0.538119	0.328843	2.01713	-0.502729	-0.334509	1.63321	-0.666714	0.328843	2.01713	-0.502729	-0.303948	1.74229	-0.538119	0.381562
288	0.30226	2.07874	-0.581807	-0.290063	1.74704	-0.532323	0.312989	2.02982	-0.504925	-0.318994	1.64235	-0.654089	0.312989	2.02982	-0.504925	-0.290063	1.74704	-0.532323	0.362484
289	0.282578	2.09017	-0.584465	-0.276119	1.75206	-0.526589	0.296163	2.04159	-0.506993	-0.303521	1.65155	-0.641937	0.296163	2.04159	-0.506993	-0.276119	1.75206	-0.526589	0.34436
290	0.262756	2.10005	-0.586739	-0.262178	1.75724	-0.520953	0.278428	2.05244	-0.508853	-0.288122	1.66073	-0.630243	0.278428	2.05244	-0.508853	-0.262178	1.75724	-0.520953	0.327142
291	0.242753	2.10849	-0.588548	-0.24828	1.7625	-0.515443	0.259841	2.06237	-0.510423	-0.272811	1.66983	-0.618988	0.259841	2.06237	-0.510423	-0.24828	1.7625	-0.515443	0.310785
292	0.22253	2.1156	-0.589817	-0.234451	1.76776	-0.510078	0.240462	2.0714	-0.511624	-0.257589	1.67879	-0.608151	0.240462	2.0714	-0.511624	-0.234451	1.76776	-0.510078	0.295245
293	0.202054	2.12146	-0.590475	-0.220698	1.77294	-0.504867	0.220345	2.07952	-0.512381	-0.242443	1.68755	-0.597715	0.220345	2.07952	-0.512381	-0.220698	1.77294	-0.504867	0.280483
294	0.181297	2.12618	-0.590459	-0.207015	1.77796	-0.49982	0.199549	2.08676	-0.512623	-0.227347	1.69605	-0.58766	0.199549	2.08676	-0.512623	-0.207015	1.77796	-0.49982	0.266459
295	0.160244	2.12982	-0.589709	-0.193379	1.78276	-0.494943	0.178134	2.09312	-0.512284	-0.212265	1.70422	-0.577973	0.178134	2.09312	-0.512284	-0.193379	1.78276	-0.494943	0.253136
296	0.138891	2.13244	-0.588175	-0.179759	1.78728	-0.490243	0.156165	2.09861	-0.511306	-0.197152	1.712	-0.568645	0.156165	2.09861	-0.511306	-0.179759	1.78728	-0.490243	0.240479
297	0.117248	2.13411	-0.585815	-0.166111	1.79145	-0.485734	0.133715	2.10325	-0.50964	-0.181958	1.71935	-0.559676	0.133715	2.10325	-0.50964	-0.166111	1.79145	-0.485734	0.228455
298	0.0953414	2.13487	-0.582601	-0.152387	1.79522	-0.481431	0.110865	2.10704	-0.507248	-0.166629	1.72621	-0.551074	0.110865	2.10704	-0.507248	-0.152387	1.79522	-0.481431	0.217032
299	0.0732144	2.13477	-0.578518	-0.138531	1.79855	-0.47736	0.0877085	2.10999	-0.504111	-0.151108	1.73254	-0.542857	0.0877085	2.10999	-0.504111	-0.138531	1.79855	-0.47736	0.206181
300	0.0509268	2.13386	-0.573569	-0.124486	1.80141	-0.473552	0.0643463	2.11213	-0.500222	-0.135341	1.73831	-0.535052	0.0643463	2.11213	-0.500222	-0.124486	1.80141	-0.473552	0.195872
301	0.0285546	2.13219	-0.567776	-0.110196	1.80377	-0.470047	0.0408911	2.11347	-0.495599	-0.119277	1.74349	-0.527697	0.0408911	2.11347	-0.495599	-0.110196	1.80377	-0.470047	0.186078
302	0.00618837	2.12981	-0.561184	-0.0956073	1.80563	-0.466891	0.0174644	2.11404	-0.49028	-0.102873	1.74807	-0.520838	0.0174644	2.11404	-0.49028	-0.0956073	1.80563	-0.466891	0.176774
303	-0.016069	2.12678	-0.553863	-0.0806734	1.80699	-0.464137	-0.00580591	2.11388	-0.484327	-0.0860929	1.75203	-0.514525	-0.00580591	2.11388	-0.484327	-0.0806734	1.80699	-0.464137	0.167936
304	-0.0381061	2.12316	-0.545906	-0.0653571	1.80783	-0.461836	-0.0287883	2.11302	-0.477827	-0.0689153	1.75538	-0.508815	-0.0287883	2.11302	-0.477827	-0.0653571	1.80783	-0.461836	0.159539
305	-0.0598065	2.11901	-0.537427	-0.0496329	1.80818	-0.460043	-0.0513513	2.11151	-0.470889	-0.0513317	1.75812	-0.50376	-0.0513513	2.11151	-0.470889	-0.0496329	1.80818	-0.460043	0.151562
306	-0.0810536	2.11439	-0.528565	-0.0334899	1.80805	-0.458805	-0.0733681	2.1094	-0.463644	-0.0333496	1.76027	-0.49941	-0.0733681	2.1094	-0.463644	-0.0334899	1.80805	-0.458805	0.143984
307	-0.101735	2.10935	-0.519476	-0.0169329	1.80745	-0.458163	-0.0947204	2.10671	-0.456241	-0.0149932	1.76184	-0.495807	-0.0947204	2.10671	-0.456241	-0.0169329	1.80745	-0.458163	0.136785
308	-0.121748	2.10393	-0.510327	1.66027e-05	1.8064	-0.458144	-0.115304	2.10348	-0.448841	0.0036962	1.76285	-0.492979	-0.115304	2.10348	-0.448841	1.66027e-05	1.8064	-0.458144	0.129945
309	-0.141004	2.09817	-0.501296	0.0173203	1.80491	-0.458762	-0.13503	2.09975	-0.441615	0.0226616	1.76331	-0.490939	-0.13503	2.09975	-0.441615	0.0173203	1.80491	-0.458762	0.123448
310	-0.159429	2.0921	-0.492564	0.0349247	1.803	-0.460014	-0.153832	2.09552	-0.434735	0.0418319	1.76325	-0.489684	-0.153832	2.09552	-0.434735	0.0349247	1.803	-0.460014	0.117276
311	-0.176973	2.08573	-0.484304	0.0527627	1.80067	-0.461878	-0.171665	2.09082	-0.428369	0.0611244	1.76268	-0.489189	-0.171665	2.09082	-0.428369	0.0527627	1.80067	-0.461878	0.111412
312	-0.193605	2.07906	-0.476684	0.0707571	1.79796	-0.464315	-0.188509	2.08563	-0.422675	0.0804488	1.76164	-0.489411	-0.188509	2.08563	-0.422675	0.0707571	1.79796	-0.464315	0.105841
313	-0.209318	2.07209	-0.469854	0.088824	1.79488	-0.467268	-0.204366	2.07995	-0.417795	0.099711	1.76014	-0.490292	-0.204366	2.07995	-0.417795	0.088824	1.79488	-0.467268	0.100549
314	-0.224124	2.06479	-0.463944	0.106877	1.79146	-0.470665	-0.21926	2.07378	-0.413854	0.118817	1.75823	-0.491755	-0.21926	2.07378	-0.413854	0.106877	1.79146	-0.470665	0.0955217
315	-0.238059	2.05716	-0.459064	0.124829	1.78773	-0.474423	-0.233238	2.0671	-0.410951	0.137677	1.75596	-0.493712	-0.233238	2.0671	-0.410951	0.124829	1.78773	-0.474423	0.0907457
316	-0.251173	2.04918	-0.455298	0.142601	1.78374	-0.478451	-0.246362	2.0599	-0.409164	0.15621	1.75337	-0.496066	-0.246362	2.0599	-0.409164	0.142601	1.78374	-0.478451	0.0862084
317	-0.26353	2.04083	-0.452704	0.16012	1.77954	-0.482651	-0.258707	2.05218	-0.408542	0.174344	1.75054	-0.498714	-0.258707	2.05218	-0.408542	0.16012	1.77954	-0.482651	0.081898
318	-0.275207	2.03209	-0.451316	0.177322	1.7752	-0.486925	-0.270357	2.04394	-0.409114	0.192021	1.74752	-0.501551	-0.270357	2.04394	-0.409114	0.177322	1.7752	-0.486925	0.0778031
319	-0.286284	2.02296	-0.451145	0.194156	1.77079	-0.491176	-0.281401	2.03517	-0.410881	0.209194	1.74441	-0.504476	-0.281401	2.03517	-0.410881	0.194156	1.77079	-0.491176	0.0739129
320	-0.296844	2.01344	-0.452177	0.210582	1.7664	-0.49531	-0.29193	2.02589	-0.413827	0.22583	1.74128	-0.507388	-0.29193	2.02589	-0.413827	0.210582	1.7664	-0.49531	0.0702173
321	-0.306967	2.00351	-0.454382	0.22657	1.7621	-0.499241	-0.30203	2.01609	-0.417914	0.24191	1.73824	-0.510194	-0.30203	2.01609	-0.417914	0.22657	1.7621	-0.499241	0.0667064
322	-0.316729	1.99318	-0.457711	0.242101	1.75799	-0.502888	-0.31178	2.00581	-0.423088	0.257421	1.73537	-0.51281	-0.31178	2.00581	-0.423088	0.242101	1.75799	-0.502888	0.0633711
323	-0.326195	1.98245	-0.462097	0.257162	1.75416	-0.506182	-0.32125	1.99504	-0.429279	0.27236	1.73276	-0.515159	-0.32125	1.99504	-0.429279	0.257162	1.75416	-0.506182	0.0602025
324	-0.335422	1.97132	-0.467463	0.271744	1.75069	-0.50906	-0.330498	1.9838	-0.436405	0.286728	1.73052	-0.517174	-0.330498	1.9838	-0.436405	0.271744	1.75069	-0.50906	0.0571924
325	-0.34445	1.9598	-0.473715	0.285844	1.74768	-0.511471	-0.339565	1.9721	-0.444371	0.300528	1.72873	-0.518799	-0.339565	1.9721	-0.444371	0.285844	1.74768	-0.511471	0.0543328
326	-0.353304	1.94788	-0.480752	0.299454	1.74521	-0.513376	-0.348478	1.95995	-0.45307	0.313764	1.72747	-0.51999	-0.348478	1.95995	-0.45307	0.299454	1.74521	-0.513376	0.0516161
327	-0.361993	1.93557	-0.488458	0.312566	1.74338	-0.514745	-0.357245	1.94737	-0.462388	0.326435	1.72685	-0.520713	-0.357245	1.94737	-0.462388	0.312566	1.74338	-0.514745	0.0490353
328	-0.370508	1.92288	-0.496711	0.325167	1.74228	-0.515562	-0.365857	1.93438	-0.472198	0.338535	1.72693	-0.520949	-0.365857	1.93438	-0.472198	0.325167	1.74228	-0.515562	0.0465836
329	-0.378822	1.90984	-0.505377	0.337237	1.74198	-0.515825	-0.374286	1.92099	-0.482367	0.35005	1.72782	-0.52069	-0.374286	1.92099	-0.482367	0.337237	1.74198	-0.515825	0.0442544
330	-0.386889	1.89646	-0.514317	0.348746	1.74257	-0.515544	-0.382485	1.90726	-0.492753	0.360959	1.72959	-0.519945	-0.382485	1.90726	-0.492753	0.348746	1.74257	-0.515544	0.0420417
331	-0.394649	1.8828	-0.523384	0.359658	1.74415	-0.514745	-0.390391	1.89322	-0.503207	0.371231	1.73232	-0.518736	-0.390391	1.89322	-0.503207	0.359658	1.74415	-0.514745	0.0399396
332	-0.402022	1.86893	-0.532427	0.369925	1.74679	-0.51347	-0.397923	1.87895	-0.513578	0.380826	1.7361	-0.517102	-0.397923	1.87895	-0.513578	0.369925	1.74679	-0.51347	0.0379426
333	-0.408917	1.85492	-0.541291	0.37949	1.75057	-0.511775	-0.404988	1.86453	-0.523709	0.389693	1.741	-0.515096	-0.404988	1.86453	-0.523709	0.37949	1.75057	-0.511775	0.0360455
334	-0.415229	1.84089	-0.549824	0.388289	1.75557	-0.50973	-0.41148	1.85009	-0.533448	0.397775	1.74708	-0.512786	-0.41148	1.85009	-0.533448	0.388289	1.75557	-0.50973	0.0342432
335	-0.420848	1.82696	-0.557877	0.396249	1.76184	-0.507419	-0.417285	1.83575	-0.542644	0.405005	1.75441	-0.510251	-0.417285	1.83575	-0.542644	0.396249	1.76184	-0.507419	0.032531
336	-0.425656	1.81328	-0.565309	0.403292	1.76944	-0.504935	-0.422283	1.82167	-0.551154	0.411312	1.76301	-0.507584	-0.422283	1.82167	-0.551154	0.403292	1.76944	-0.504935	0.0309045
337	-0.429538	1.80001	-0.571989	0.409337	1.77838	-0.502379	-0.426357	1.808	-0.55885	0.416623	1.77292	-0.50488	-0.426357	1.808	-0.55885	0.409337	1.77838	-0.502379	0.0293593
338	-0.43238	1.78732	-0.577805	0.414301	1.78866	-0.499852	-0.429391	1.79492	-0.565616	0.42086	1.7841	-0.50224	-0.429391	1.79492	-0.565616	0.414301	1.78866	-0.499852	0.0278913
339	-0.434081	1.77539	-0.582662	0.418104	1.80024	-0.497458	-0.431282	1.7826	-0.571358	0.423951	1.79654	-0.499763	-0.431282	1.7826	-0.571358	0.418104	1.80024	-0.497458	0.0264967
340	-0.434551	1.76437	-0.586488	0.42067	1.81305	-0.495292	-0.431937	1.77121	-0.576006	0.425826	1.81014	-0.497541	-0.431937	1.77121	-0.576006	0.42067	1.81305	-0.495292	0.0251719
341	-0.43372	1.75441	-0.589237	0.421932	1.82699	-0.493439	-0.431286	1.7609	-0.579515	0.426423	1.82481	-0.495656	-0.431286	1.7609	-0.579515	0.421932	1.82699	-0.493439	0.0239133
342	-0.431542	1.74563	-0.590889	0.421832	1.84193	-0.491969	-0.429279	1.7518	-0.581867	0.425691	1.8404	-0.494174	-0.429279	1.7518	-0.581867	0.421832	1.84193	-0.491969	0.0227176
343	-0.427994	1.73814	-0.591452	0.420326	1.85768	-0.490936	-0.425893	1.74399	-0.583071	0.423591	1.85675	-0.493146	-0.425893	1.74399	-0.583071	0.420326	1.85768	-0.490936	0.0215818
344	-0.423081	1.73198	-0.590959	0.417385	1.87407	-0.490371	-0.421133	1.73754	-0.583164	0.420097	1.87366	-0.492601	-0.421133	1.73754	-0.583164	0.417385	1.87407	-0.490371	0.0205027
345	-0.416836	1.72719	-0.589467	0.412996	1.89087	-0.490289	-0.415029	1.73247	-0.582206	0.415198	1.89092	-0.492548	-0.415029	1.73247	-0.582206	0.412996	1.89087	-0.490289	0.0194775
346	-0.409318	1.72375	-0.587052	0.40716	1.90788	-0.49068	-0.407642	1.72876	-0.580278	0.408899	1.90832	-0.492977	-0.407642	1.72876	-0.580278	0.40716	1.90788	-0.49068	0.0185037
347	-0.40061	1.72162	-0.58381	0.399896	1.92489	-0.491519	-0.399054	1.72639	-0.577477	0.401219	1.92565	-0.493857	-0.399054	1.72639	-0.577477	0.399896	1.92489	-0.491519	0.0175785
348	-0.390816	1.72071	-0.579845	0.391236	1.94169	-0.492762	-0.389368	1.72526	-0.573914	0.39219	1.94271	-0.495144	-0.389368	1.72526	-0.573914	0.391236	1.94169	-0.492762	0.0166995
349	-0.380055	1.72095	-0.57527	0.381225	1.9581	-0.494351	-0.378706	1.72529	-0.569705	0.381857	1.95934	-0.496779	-0.378706	1.72529	-0.569705	0.381225	1.9581	-0.494351	0.0158646
350	-0.368457	1.72221	-0.5702	0.369918	1.97396	-0.49622	-0.367196	1.72635	-0.564968	0.370271	1.97536	-0.498691	-0.367196	1.72635	-0.564968	0.369918	1.97396	-0.49622	0.0150713
351	-0.356158	1.72438	-0.564746	0.357374	1.98915	-0.498294	-0.354976	1.72834	-0.559819	0.357492	1.99067	-0.500804	-0.354976	1.72834	-0.559819	0.357374	1.98915	-0.498294	0.0143178
352	-0.343291	1.72734	-0.559015	0.34366	2.00356	-0.500491	-0.342181	1.73113	-0.554367	0.343582	2.00516	-0.503038	-0.342181	1.73113	-0.554367	0.34366	2.00356	-0.500491	0.0136019
353	-0.329988	1.73096	-0.553103	0.328843	2.01713	-0.502729	-0.328942	1.73459	-0.548713	0.328606	2.01878	-0.505307	-0.328942	1.73459	-0.548713	0.328843	2.01713	-0.502729	0.0129218
354	-0.316367	1.73513	-0.547095	0.312989	2.02982	-0.504925	-0.31538	1.73861	-0.542944	0.312626	2.03147	-0.507528	-0.31538	1.73861	-0.542944	0.312989	2.02982	-0.504925	0.0122757
355	-0.302536	1.73974	-0.541063	0.296163	2.04159	-0.506993	-0.301603	1.74308	-0.537135	0.295703	2.04323	-0.509617	-0.301603	1.74308	-0.537135	0.296163	2.04159	-0.506993	0.0116619
356	-0.288587	1.74467	-0.535066	0.278428	2.05244	-0.508853	-0.287703	1.74788	-0.531346	0.277897	2.05405	-0.511491	-0.287703	1.74788	-0.531346	0.278428	2.05244	-0.508853	0.0110788
357	-0.274593	1.74985	-0.52915	0.259841	2.06237	-0.510423	-0.273756	1.75293	-0.525626	0.259263	2.06393	-0.513068	-0.273756	1.75293	-0.525626	0.259841	2.06237	-0.510423	0.0105249
358	-0.260612	1.75517	-0.523349	0.240462	2.0714	-0.511624	-0.259819	1.75813	-0.52001	0.239855	2.07289	-0.514272	-0.259819	1.75813	-0.52001	0.240462	2.0714	-0.511624	0.00999863
359	-0.246681	1.76055	-0.517687	0.220345	2.07952	-0.512381	-0.245932	1.76339	-0.514524	0.219726	2.08094	-0.515026	-0.245932	1.76339	-0.514524	0.220345	2.07952	-0.512381	0.0094987
360	-0.232822	1.76592	-0.51218	0.199549	2.08676	-0.512623	-0.232116	1.76864	-0.509184	0.198931	2.08809	-0.515259	-0.232116	1.76864	-0.509184	0.199549	2.08676	-0.512623	0.00902377
361	-0.219039	1.77119	-0.506836	0.178134	2.09312	-0.512284	-0.218376	1.7738	-0.504001	0.177528	2.09436	-0.514906	-0.218376	1.7738	-0.504001	0.178134	2.09312	-0.512284	0.00857258
362	-0.205321	1.77629	-0.501664	0.156165	2.09861	-0.511306	-0.204702	1.77879	-0.498982	0.15558	2.09976	-0.513909	-0.204702	1.77879	-0.498982	0.156165	2.09861	-0.511306	0.00814395
363	-0.191646	1.78115	-0.496669	0.133715	2.10325	-0.50964	-0.191072	1.78355	-0.494134	0.133157	2.1043	-0.512219	-0.191072	1.78355	-0.494134	0.133715	2.10325	-0.50964	0.00773675
364	-0.177978	1.78571	-0.491859	0.110865	2.10704	-0.507248	-0.17745	1.78801	-0.489466	0.11034	2.10798	-0.5098	-0.17745	1.78801	-0.489466	0.110865	2.10704	-0.507248	0.00734991
365	-0.164274	1.78991	-0.487247	0.0877085	2.10999	-0.504111	-0.163793	1.79211	-0.48499	0.0872177	2.11083	-0.50663	-0.163793	1.79211	-0.48499	0.0877085	2.10999	-0.504111	0.00698242
366	-0.150481	1.7937	-0.482849	0.0643463	2.11213	-0.500222	-0.150051	1.79581	-0.480724	0.0638918	2.11286	-0.502706	-0.150051	1.79581	-0.480724	0.0643463	2.11213	-0.500222	0.0066333
367	-0.136546	1.79705	-0.478693	0.0408911	2.11347	-0.495599	-0.136167	1.79907	-0.476695	0.0404734	2.1141	-0.498043	-0.136167	1.79907	-0.476695	0.0408911	2.11347	-0.495599	0.00630163
368	-0.12241	1.79991	-0.474811	0.0174644	2.11404	-0.49028	-0.122084	1.80184	-0.472935	0.0170826	2.11457	-0.492681	-0.122084	1.80184	-0.472935	0.0174644	2.11404	-0.49028	0.00598655
369	-0.108017	1.80228	-0.471244	-0.00580591	2.11388	-0.484327	-0.107747	1.80413	-0.469486	-0.00615348	2.11431	-0.486682	-0.107747	1.80413	-0.469486	-0.00580591	2.11388	-0.484327	0.00568722
370	-0.0933172	1.80414	-0.46804	-0.0287883	2.11302	-0.477827	-0.0931028	1.8059	-0.466395	-0.0291038	2.11336	-0.480133	-0.0931028	1.8059	-0.466395	-0.0287883	2.11302	-0.477827	0.00540286
371	-0.0782638	1.80548	-0.465249	-0.0513513	2.11151	-0.470889	-0.0781065	1.80717	-0.463714	-0.0516377	2.11177	-0.473143	-0.0781065	1.80717	-0.463714	-0.0513513	2.11151	-0.470889	0.00513272
372	-0.0628224	1.80632	-0.462927	-0.0733681	2.1094	-0.463644	-0.0627224	1.80793	-0.461496	-0.0736283	2.10956	-0.465843	-0.0627224	1.80793	-0.461496	-0.0733681	2.1094	-0.463644	0.00487608
373	-0.0469704	1.80666	-0.461125	-0.0947204	2.10671	-0.456241	-0.0469277	1.8082	-0.459793	-0.094958	2.1068	-0.458382	-0.0469277	1.8082	-0.459793	-0.0947204	2.10671	-0.456241	0.00463228
374	-0.0306999	1.80652	-0.45989	-0.115304	2.10348	-0.448841	-0.0307137	1.80798	-0.458654	-0.115522	2.1035	-0.450924	-0.0307137	1.80798	-0.458654	-0.115304	2.10348	-0.448841	0.00440066
375	-0.0140192	1.80591	-0.459261	-0.13503	2.09975	-0.441615	-0.0140882	1.80731	-0.458115	-0.135232	2.0997	-0.443636	-0.0140882	1.80731	-0.458115	-0.13503	2.09975	-0.441615	0.00418063
376	0.00304671	1.80485	-0.459264	-0.153832	2.09552	-0.434735	0.0029244	1.80618	-0.458204	-0.154022	2.09541	-0.436694	0.0029244	1.80618	-0.458204	-0.153832	2.09552	-0.434735	0.0039716
377	0.0204563	1.80334	-0.459909	-0.171665	2.09082	-0.428369	0.0202832	1.80462	-0.45893	-0.171845	2.09064	-0.430263	0.0202832	1.80462	-0.45893	-0.171665	2.09082	-0.428369	0.00377302
378	0.038153	1.80141	-0.46119	-0.188509	2.08563	-0.422675	0.0379322	1.80263	-0.460288	-0.188681	2.0854	-0.424504	0.0379322	1.80263	-0.460288	-0.188509	2.08563	-0.422675	0.00358437
379	0.0560674	1.79908	-0.463082	-0.204366	2.07995	-0.417795	0.0558024	1.80024	-0.462252	-0.204533	2.07968	-0.419558	0.0558024	1.80024	-0.462252	-0.204366	2.07995	-0.417795	0.00340515
380	0.0741205	1.79635	-0.465543	-0.21926	2.07378	-0.413854	0.0738151	1.79746	-0.464781	-0.219425	2.07347	-0.41555	0.0738151	1.79746	-0.464781	-0.21926	2.07378	-0.413854	0.00323489
381	0.0922272	1.79326	-0.468514	-0.233238	2.0671	-0.410951	0.0918857	1.79432	-0.467814	-0.233402	2.06676	-0.412581	0.0918857	1.79432	-0.467814	-0.233238	2.0671	-0.410951	0.00307315
382	0.1103	1.78983	-0.471919	-0.246362	2.0599	-0.409164	0.109927	1.79084	-0.471279	-0.246525	2.05954	-0.410726	0.109927	1.79084	-0.471279	-0.246362	2.0599	-0.409164	0.00291949
383	0.128255	1.7861	-0.475675	-0.258707	2.05218	-0.408542	0.127855	1.78707	-0.475089	-0.25887	2.0518	-0.410038	0.127855	1.78707	-0.475089	-0.258707	2.05218	-0.408542	0.00277352
384	0.146012	1.78211	-0.479688	-0.270357	2.04394	-0.409114	0.145589	1.78304	-0.479153	-0.270521	2.04354	-0.410543	0.145589	1.78304	-0.479153	-0.270357	2.04394	-0.409114	0.00263484
385	0.163499	1.77793	-0.48386	-0.281401	2.03517	-0.410881	0.163058	1.77881	-0.483373	-0.281567	2.03476	-0.412245	0.163058	1.77881	-0.483373	-0.281401	2.03517	-0.410881	0.0025031
386	0.180656	1.77361	-0.488094	-0.29193	2.02589	-0.413827	0.180201	1.77446	-0.48765	-0.292097	2.02546	-0.415126	0.180201	1.77446	-0.48765	-0.29193	2.02589	-0.413827	0.00237794
387	0.197434	1.76924	-0.49229	-0.30203	2.01609	-0.417914	0.196969	1.77005	-0.491887	-0.302197	2.01567	-0.419149	0.196969	1.77005	-0.491887	-0.30203	2.01609	-0.417914	0.00225905
388	0.213793	1.76489	-0.496359	-0.31178	2.00581	-0.423088	0.213322	1.76566	-0.495993	-0.311948	2.00538	-0.424261	0.213322	1.76566	-0.495993	-0.31178	2.00581	-0.423088	0.00214609
389	0.229707	1.76066	-0.500213	-0.32125	1.99504	-0.429279	0.229234	1.76139	-0.499881	-0.321418	1.99461	-0.430391	0.229234	1.76139	-0.499881	-0.32125	1.99504	-0.429279	0.00203879
390	0.245158	1.75663	-0.503774	-0.330498	1.9838	-0.436405	0.244686	1.75732	-0.503473	-0.330665	1.98337	-0.437457	0.244686	1.75732	-0.503473	-0.330498	1.9838	-0.436405	0.00193685
391	0.260134	1.75289	-0.506972	-0.339565	1.9721	-0.444371	0.259666	1.75354	-0.5067	-0.33973	1.97168	-0.445364	0.259666	1.75354	-0.5067	-0.339565	1.9721	-0.444371	0.00184001
392	0.274628	1.74953	-0.509748	-0.348478	1.95995	-0.45307	0.274167	1.75014	-0.509502	-0.348641	1.95954	-0.454008	0.274167	1.75014	-0.509502	-0.348478	1.95995	-0.45307	0.00174801
